reference_number,inn,cas_number,ec_number,regulation,regulated_by,other_regulations,sccs_opinions,chemical_name,identified_ingredients,cmr,update_date
611,"Raffinates (petroleum), steam-cracked C4 fraction cuprous ammonium acetate extn., C3-5 and C3-5 unsatd., butadiene-free, if they contain > 0.1% w/w Butadiene",97722-19-5,307-769-4,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B(),Mutagenic Cat. 1B()",15/10/2010
612,"Benzo[def]chrysene; (benzo[a]pyrene)",50-32-8,200-028-5,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,",,,,,,,","Carcinogenic Cat. 1B(),Mutagenic Cat. 1B(),Reprotoxic Cat. 1B()",23/11/2023
613,"Pitch, coal tar-petroleum, if it contains > 0.005 % w/w benzo[a]pyrene",68187-57-5,269-109-0,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B()",15/10/2010
614,"Distillates (coal-petroleum), condensed-ring arom., if they contain > 0.005 % w/w benzo[a]pyrene",68188-48-7,269-159-3,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1A()",15/10/2010
615,"Moved or deleted",-,-,"(EC) 2009/1223",,,,,,03/10/2016
616,"Moved or deleted",-,-,"(EC) 2009/1223",,,,,,03/10/2016
617,"Creosote oil, acenaphthene fraction, acenaphthene-free, if it contains > 0.005 % w/w benzo[a]pyrene",90640-85-0,292-606-9,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B()",15/10/2010
618,"Pitch, coal tar, low-temp., if it contains > 0.005 % w/w benzo[a]pyrene",90669-57-1,292-651-4,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B()",15/10/2010
619,"Pitch, coal tar, low-temp., heat-treated, if it contains > 0.005 % w/w benzo[a]pyrene",90669-58-2,292-653-5,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B()",15/10/2010
620,"Pitch, coal tar, low-temp., oxidized, if it contains > 0.005 % w/w benzo[a]pyrene",90669-59-3,292-654-0,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B()",15/10/2010
621,"Extract residues (coal), brown, if they contain > 0.005 % w/w benzo[a]pyrene",91697-23-3,294-285-0,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B()",15/10/2010
622,"Paraffin waxes (coal), brown-coal high-temp. tar, if they contain > 0.005 % w/w benzo[a]pyrene",92045-71-1,295-454-1,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B()",15/10/2010
623,"Paraffin waxes (coal), brown-coal high-temp. tar, hydrotreated, if they contain > 0.005 % w/w benzo[a]pyrene",92045-72-2,295-455-7,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B()",15/10/2010
624,"Waste solids, coal-tar pitch coking, if they contain > 0.005 % w/w benzo[a]pyrene",92062-34-5,295-549-8,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B()",15/10/2010
625,"Pitch, coal tar, high-temp., secondary, if it contains > 0.005 % w/w benzo[a]pyrene",94114-13-3,302-650-3,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B()",15/10/2010
626,"Residues (coal), liq. solvent extn., if they contain > 0.005 % w/w benzo[a]pyrene",94114-46-2,302-681-2,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B()",15/10/2010
627,"Coal liquids, liq. solvent extn. soln., if they contain > 0,005 % w/w benzo[a]pyrene",94114-47-3,302-682-8,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B()",15/10/2010
628,"Coal liquids, liq. solvent extn., if they contain > 0.005 % w/w benzo[a]pyrene",94114-48-4,302-683-3,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B()",15/10/2010
629,"Paraffin waxes (coal), brown-coal high-temp. tar, carbon-treated, if they contain > 0.005 % w/w benzo[a]pyrene",97926-76-6,308-296-6,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B()",15/10/2010
630,"Paraffin waxes (coal), brown-coal high-temp tar, clay-treated, if they contain > 0.005 % w/w benzo[a]pyrene",97926-77-7,308-297-1,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B()",15/10/2010
631,"Paraffin waxes (coal), brown-coal high-temp tar, silicic acid-treated, if they contain > 0.005 % w/w benzo[a]pyrene",97926-78-8,308-298-7,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC","Paraffin waxes (coal), brown-coal high-temp tar, silicic acid-treated",,"Carcinogenic Cat. 1B()",12/08/2019
632,"Absorption oils, bicyclo arom. and heterocylic hydrocarbon fraction, if they contain > 0.005 % w/w benzo[a]pyrene",101316-45-4,309-851-5,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B()",15/10/2010
633,"Aromatic hydrocarbons, C20-28, polycyclic, mixed coal-tar pitch-polyethylene polypropylene pyrolysis-derived, if they contain > 0.005 % w/w benzo[a]pyrene",101794-74-5,309-956-6,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B()",15/10/2010
634,"Aromatic hydrocarbons, C20-28, polycyclic, mixed coal-tar pitch-polyethylene pyrolysis-derived, if they contain > 0.005 % w/w benzo[a]pyrene",101794-75-6,309-957-1,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B()",15/10/2010
635,"Aromatic hydrocarbons, C20-28, polycyclic, mixed coal-tar pitch-polystyrene pyrolysis-derived, if they contain > 0.005 % w/w benzo[a]pyrene",101794-76-7,309-958-7,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B()",15/10/2010
636,"Pitch, coal tar, high-temp., heat-treated, if it contains > 0.005% w/w benzo[a]pyrene",121575-60-8,310-162-7,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B()",15/10/2010
637,"Dibenz[a,h]anthracene",53-70-3,200-181-8,"(EC) 2009/1223","(EC) 2009/790","Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B(C=>0.01%)",29/10/2010
638,Benz[a]anthracene,56-55-3,200-280-6,"(EC) 2009/1223","(EC) 2009/790","Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B()",29/10/2010
639,Benzo[e]pyrene,192-97-2,205-892-7,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B()",15/10/2010
640,Benzo[j]fluoranthene,205-82-3,205-910-3,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B()",15/10/2010
641,Benz[e]acephenanthrylene,205-99-2,205-911-9,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B()",15/10/2010
642,Benzo[k]fluoranthene,207-08-9,205-916-6,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B()",15/10/2010
643,Chrysene,218-01-9,205-923-4,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Carcinogenic Cat. 1B(),Mutagenic Cat. 2()",15/10/2010
644,2-Bromopropane,75-26-3,200-855-1,"(EC) 2009/1223",,"Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EECC,Opinion concerning Chemical Ingredients in Cosmetic Products classified as Carcinogenic, Mutagenic or Toxic to Reproduction according to the Chemicals Directive 67/548/EEC",,,"Reprotoxic Cat. 1A()",15/10/2010
